4	4	192.txt	and group of 4 participants during the long
4	4	150.txt	by the other 4 participants varied from 1
4	4	150.txt	266  the other 4 participants each made exactly
4	4	1406.txt	better results with 4 disabled subjects that were extensively
4	4	1401.txt	of 13  Figure 4 shows User A interacting with
4	4	1400.txt	subject performances for 4 subjects and ID-1 “just”
4	4	1393.txt	was evaluated with 4 subjects (3 male). After
4	4	1376.txt	When analyzing Case 4 for Subject 3 and Subject
4	4	1356.txt	upper limb exoskeleton  4 healthy subjects  motor imagery and
4	4	1356.txt	healthy subjects and 4 patients  Motor imagery  Upper
4	4	1356.txt	3 healthy and 4 SCI patients  Movement attempt  Walking
4	4	1356.txt	2015  Hand exoskeleton  4 healthy subjects and one hand
4	4	1316.txt	EEG data of 4 users and 75 imposters
4	4	1292.txt	the EEG of 4 participants while looking at
4	4	1292.txt	index computed for 4 subjects attending the same
4	4	1207.txt	com there were 4 subjects involved in the
4	4	1138.txt	as compared to 4 participants who upregulated the
4	4	1121.txt	values obtained from 4 subjects exposed to stimulus
4	4	1121.txt	values obtained from 4 subjects exposed to stimulus
4	4	1121.txt	values obtained from 4 subjects exposed to stimulus
4	4	1121.txt	values obtained from 4 subjects exposed to stimulus
4	4	1121.txt	is tested on 4 subjects undergoing a visual
4	4	1121.txt	averaged across the 4 subjects considered in the
4	4	111.txt	through pictures and 4 participants were subject to
4	4	1076.txt	less risk for 4 patients and moderate risk
4	4	1042.txt	75 55  Pair 4 User 1 (L) Pair
3	three	923.txt	"signals recorded from three subjects (S1, S2 and"
3	three	876.txt	used for the three participant samples included in
3	three	876.txt	this study including three participant samples from 3
3	three	876.txt	them across the three participant samples mentioned above.
3	three	876.txt	for all the three participant samples using our
3	three	876.txt	details of these three participant samples.  88  5.3
3	three	876.txt	"evaluations in the three participant samples, and the"
3	three	857.txt	was one of three participants (along with HB103
3	three	84.txt	three equations for three participants – all with
3	three	831.txt	"controlledd by just three user actions, yet strive"
3	three	822.txt	was obtained from three male participants listening to the
3	three	822.txt	system for the three subjects with a varying
3	three	822.txt	source systems for three participants  CLassificaation accuracy  80%
3	three	822.txt	recognize emotions from three participants during many weeks.
3	three	822.txt	classification results for three participants ( ) Indicates
3	three	822.txt	classification results for three participants ( ) Indicates
3	three	822.txt	algorithm for the three subjects using different k
3	three	822.txt	accuracies of the three subjects for EEG alone
3	three	822.txt	accuracies for the three subjects while increasing the
3	three	822.txt	accuracies for the three subject using 10 runs
3	three	822.txt	accuracies for the three subject becomes more or
3	three	753.txt	3  The other three users felt lost in
3	three	733.txt	the work of three PhD students in Antwerp (Elsa
3	three	683.txt	Each of the three subjects was subjected to
3	three	610.txt	rate achieved by three healthy users varied between 0.5
3	three	607.txt	analysis  Database of three patients with Dementia Comparisons
3	three	599.txt	"for the other three subject (av, aw and"
3	three	57.txt	the ability of three people in the use
3	three	558.txt	was tested on three healthy participants and four stroke
3	three	544.txt	electrode C3 of three subjects are shown which
3	three	528.txt	been conducted by three research subjects in two tests
3	three	517.txt	while the other three subjects keep a relatively
3	three	517.txt	trends for the three subjects are expressed in
3	three	517.txt	test for the three subjects selected from the
3	three	517.txt	Considering only the three subjects of this sub-sample
3	three	50.txt	behaviour estimation in three participant age groups (less
3	three	493.txt	were fit for three participants for EDA outcomes
3	three	493.txt	regression models for three individual participants also showed significant
3	three	442.txt	ERPs of all three subjects for the oddball
3	three	442.txt	ERPs of all three subjects for the oddball
3	three	442.txt	"rest for all three subjects (M, J, and"
3	three	442.txt	"rest for all three subjects (F, K, and"
3	three	438.txt	signals utilized on three subjects with the Emotiv
3	three	414.txt	on at least three synaptic participants (trisynaptic) instead of
3	three	406.txt	pressure BCI and three subjects successfully tested the
3	three	345.txt	were performed with three users evenly separated by
3	three	345.txt	ghosting for the three users with a maximum
3	three	345.txt	either of the three users and at the
3	three	292.txt	the data of three participants was not correctly
3	three	283.txt	for the other three subjects is greater than
3	three	27.txt	experiments performed on three volunteers in order to
3	three	227.txt	was not until three people died and dozens
3	three	224.txt	figures for the three subjects show an increase
3	three	22.txt	available database with three subjects and using five
3	three	22.txt	Data from only three subjects was obtained and
3	three	196.txt	"controlled by just three user actions, yet strive"
3	three	156.txt	been tested on three subjects under sedentary and
3	three	1407.txt	the first experiment three participants had to withdraw
3	three	1407.txt	the analyses as three participants withdrew from the
3	three	1407.txt	simulator sickness and three participants had to withdraw
3	three	1407.txt	for navigation caused three users to report symptoms
3	three	1407.txt	A total of three patients showed very large
3	three	1400.txt	AND SUBJECTS  The three subjects in the data
3	three	1394.txt	diameter measures from three different participants in response to
3	three	1381.txt	ERPs of all three subjects for the oddball
3	three	1381.txt	ERPs of all three subjects for the oddball
3	three	1381.txt	ERPs of all three subjects for the oddball
3	three	1381.txt	ERPs of all three subjects for the oddball
3	three	1381.txt	"rowing andfor rest three subjects (M, J, and"
3	three	1377.txt	selected the following three subjects for plotting the
3	three	1365.txt	are shown for three different users in Figure 2.
3	three	1357.txt	"accuracies across subjects three accuracies subjects a frontal, temporal,"
3	three	1351.txt	developed people and three subjects with cerebral palsy
3	three	135.txt	Emotiv EPOC from three control subjects and two SCI
3	three	1344.txt	"survey of nearly three hundred participants that included researchers,"
3	three	1336.txt	and comparison of three different user interfaces for assistive
3	three	1318.txt	their hands while three patients were tetraplegic and
3	three	1318.txt	questionnaire and that three participants initially withdrew from
3	three	1318.txt	one session in three representative participants  participants reported positive
3	three	1295.txt	data recorded from three subjects using the popular
3	three	1292.txt	two out of three healthy volunteers successfully performed a
3	three	1292.txt	channel as a three user states plot. Figure
3	three	1292.txt	"channel as a three user states plot, highlighting"
3	three	1292.txt	"channel as a three user states plot, highlighting"
3	three	1282.txt	preliminary experiments with three players who were out
3	three	1281.txt	trained for all three subjects with a 10
3	three	1281.txt	EEG signals from three subjects (the authors of
3	three	1267.txt	s license and three subjects had driver’s permits.
3	three	1244.txt	"extracted signals of three subjects (subject 1, 4,"
3	three	123.txt	great interest than three people had no signif
3	three	1227.txt	activities from all three users using a KNN
3	three	1216.txt	pilot study by three participants before the onset
3	three	1215.txt	the exclusion of three participants for each restingstate
3	three	1212.txt	of SSVEP on three subjects in training session
3	three	1212.txt	controllers and the three subjects took online control
3	three	1207.txt	there were also three subjects with right hemisphere
3	three	1207.txt	there were also three subjects with more active
3	three	1201.txt	pattern for the three different subjects with EEG signals
3	three	1201.txt	data acquired of three test subjects were obtained the
3	three	1201.txt	brain waves of three test subjects were performed; all
3	three	1192.txt	Figure 3 depicts three subjects compared in various
3	three	119.txt	been conducted for three subjects in the previous
3	three	1188.txt	no more than three students as any more
3	three	1167.txt	this study only three participants data was used
3	three	1157.txt	excluding measurements of three subjects for all sessions
3	three	1138.txt	hand function and three participants were tetraplegic with
3	three	1135.txt	A total of three subjects were investigated. EEG
3	three	1124.txt	passive system on three subjects and found that
3	three	1122.txt	experimental data from three subjects simulating four different
3	three	1122.txt	data collected from three test subjects simulating four different
3	three	1112.txt	case study of three subjects to find how
3	three	1106.txt	"cursor trajectories of three participants (S3, T6, and"
3	three	1053.txt	that in the three patients with ISCP an
3	three	1053.txt	observe in the three child patients with ISCP (Experiment
3	three	1053.txt	behavior of the three ISCP patients using FFT and
3	three	1053.txt	"of out the three patients with ISPC, because"
3	three	1045.txt	and then only three participants with ALS among
3	three	1034.txt	excitement levels of three participants (ﬁgure 4C—peaks are
3	three	1015.txt	intraindividual variability from three different people performing an RSVP
3	Three	86.txt	four bits to Three volunteers (User1 a left-handed
3	Three	607.txt	music during analysis Three subjects in stress free
3	Three	1381.txt	"130 W for Three male subjects (aged 47, 13,"
3	3	985.txt	Levels 2 and 3 the user is asked to
3	3	865.txt	trials each from 3 subjects for two kinds
3	3	822.txt	classification accuracies for 3 participants Euclidean distance  81.79%
3	3	806.txt	methods using dataset 3 Subject  CSP  CSSP  FBCSP
3	3	806.txt	method using dataset 3 Subject  B0103T  B0203T  B0303T
3	3	797.txt	"include data from 3 Muslim participants in any analyses,"
3	3	794.txt	Chinese words by 3 subjects using Support Vector
3	3	776.txt	with at least 3 users in the second
3	3	770.txt	out of our 3 subjects the SVM-based ErrP
3	3	749.txt	33 90  Pair 3 User 1 (W) Pair
3	3	683.txt	Average of the 3 subjects Recognition threshold  Recognition
3	3	641.txt	"and places augment  3 user experience (UX), in"
3	3	588.txt	scan paths for 3 different subjects during a real
3	3	588.txt	frequency distributions for 3 subjects (each histogram) with
3	3	588.txt	a kettle for 3 different subjects (from (Land et
3	3	512.txt	engaged state across 3 subjects was about 1000
3	3	384.txt	developed subjects and 3 people with cerebral palsy
3	3	383.txt	Logitech G27  Figure 3 The Participant Test Designs  349
3	3	380.txt	pilot group of 3 participants has been formed
3	3	369.txt	F1 F2  Figure 3 Participant M2’s Brainwave Performance
3	3	345.txt	asking groups of 3 people to communicate while
3	3	287.txt	study involved only 3 participants and only investigated
3	3	225.txt	"iteration and another 3 subjects (2 male, 1"
3	3	224.txt	curve of the 3 subjects for the motor
3	3	224.txt	curve of the 3 subjects for the motor
3	3	186.txt	contains data from 3 normal subjects during 4 non-feedback
3	3	174.txt	times for level 3 participants compared to 7
3	3	163.txt	brain signals for 3 subjects during an imagination
3	3	154.txt	study involved only 3 participants and only investigated
3	3	1392.txt	"Units for Participant 3 Participant 2, 3… Software"
3	3	1356.txt	Upper limb exoskeleton  3 stroke patients  Active movements  Upper
3	3	1356.txt	ArmeoSpring and FES  3 healthy subject and 5 patients
3	3	1291.txt	"iteration and another 3 subjects (2 male, 1"
3	3	1291.txt	"iteration and another 3 subjects (2 male, 1"
3	3	1227.txt	set for the 3 participants and the reading
3	3	1227.txt	"be separated over 3 users using 6 classes,"
3	3	111.txt	4 out of 3 people (who got coaching
3	3	1056.txt	"shown in Figure 3 for User 1, which contains"
3	3	1042.txt	33 90  Pair 3 User 1 (W) Pair
2	two	973.txt	in each session two participants of mixed gender
2	two	973.txt	each session the two participants were placed in
2	two	957.txt	were the only two people left in the
2	two	957.txt	user interface through two different user interface devices and
2	two	953.txt	needs as no two people are the same
2	two	939.txt	there were only two subjects who took a
2	two	918.txt	an argument between two people and also listens
2	two	913.txt	A study involving two different patient populations produced Cronbach
2	two	904.txt	6 below shows two subjects affecting elements of
2	two	876.txt	analyses we include two complementary participant samples such as
2	two	875.txt	in all but two participants (88% detection; see
2	two	875.txt	The data from two participants were excluded due
2	two	848.txt	computing all but two user parameters for the
2	two	84.txt	experience among the two participant samples. Variable  Counts
2	two	833.txt	there only being two participants in the nature
2	two	830.txt	Each participant received two within subject treatments: achievement priming
2	two	830.txt	Each participant received two within subject treatments: achievement priming
2	two	830.txt	Each participant received two within subject treatments: achievement priming
2	two	820.txt	confirmed anecdotally by two participants to the researcher).
2	two	816.txt	which object among two a user was going to
2	two	797.txt	with one to two participants per session. All
2	two	794.txt	for data of two subject to get accuracy
2	two	781.txt	the situation where two people are walking towards
2	two	781.txt	close relationships between two people as a model
2	two	781.txt	"just as when two people dance the tango,"
2	two	777.txt	used recordings from two subjects for training and
2	two	777.txt	classifications in these two subjects is that the
2	two	756.txt	individual glances of two participants within a dyad
2	two	753.txt	less confident and two users tended to interact
2	two	753.txt	However the other two users less familiar with
2	two	749.txt	user experience of two users connected through BCI
2	two	749.txt	given to the two users were opposite. For
2	two	749.txt	even more when two users are interacting within
2	two	749.txt	The objective of two users is to imagine
2	two	749.txt	"How will the two users behave, and how"
2	two	741.txt	seconds for the two subjects although it needs
2	two	740.txt	where groups of two players interact. For the
2	two	740.txt	the restriction that two participants would never be
2	two	740.txt	CIs worked with two student research assistants (RA1
2	two	738.txt	the channels from two participants in an interacting
2	two	738.txt	suggests that when two players play a trust
2	two	738.txt	involved when the two players play the trust
2	two	738.txt	idea that the two players make two complementary
2	two	738.txt	frames for the two participants in a trust
2	two	738.txt	This paradigm studies two players (trustor and trustee)
2	two	738.txt	Neural dynamics of two players when using nonverbal
2	two	729.txt	or interaction between two people  They may want
2	two	699.txt	activity of the two subjects immediately following exposure
2	two	663.txt	became warm and two participants were tired afterwards.
2	two	635.txt	robot that the two players must collaboratively control.
2	two	632.txt	In figure 2 two participants can be observed
2	two	63.txt	EEG for these two users reveals that there
2	two	629.txt	the restriction that two participants would never be
2	two	629.txt	CIs worked with two student research assistants (RA1
2	two	618.txt	sample obtained from two volunteers in the IMPACT
2	two	616.txt	a Data from two participants were removed from
2	two	614.txt	each of the two subjects A and B.
2	two	614.txt	are collected from two subjects (A and B)
2	two	606.txt	treatment sessions in two flute players suffering from shortness
2	two	606.txt	to integrate the two subjects when I came
2	two	597.txt	noted that these two subjects had different opinions
2	two	590.txt	the recordings from two subjects due to technical
2	two	588.txt	experiment involving over two thousand people (Chapter 3). The
2	two	526.txt	mixing weights of two subjects form a pair
2	two	522.txt	movement synchrony between two participants performing a finger-tapping
2	two	522.txt	model showing how two people who have more
2	two	522.txt	brains of the two participants in each pair
2	two	522.txt	brain synchrony between two people during naturalistic face-to-face
2	two	522.txt	brain correlations between two participants wearing wireless EEG
2	two	521.txt	was justified by two random participants until they could
2	two	492.txt	developed interface for two selected subjects using the hybrid
2	two	492.txt	developed interface for two selected subjects using the hybrid
2	two	488.txt	it confirms that two subjects who are mentally
2	two	488.txt	information transfer between two people outside any normal
2	two	458.txt	was found that two subjects D and G
2	two	454.txt	social interaction between two people (second-person neuroscience) this
2	two	454.txt	interaction occurring between two people (second-person neuroscience) seating
2	two	454.txt	collected from the two participants simultaneously. They were
2	two	454.txt	Each of the two participants played both roles.
2	two	454.txt	"interaction occurring between two people (second-person neuroscience), instead"
2	two	452.txt	"for the other two subjects too. Next, we"
2	two	442.txt	rowing condition of two subjects had a larger
2	two	442.txt	"was performed by two female students (F and K,"
2	two	436.txt	was recorded from two subjects who are both
2	two	434.txt	The data from two participants were excluded due
2	two	434.txt	"in all but two participants (88% detection, Fig"
2	two	421.txt	the caveat that two participants did not have
2	two	410.txt	EEG of the two participants could be obtained
2	two	408.txt	Since one to two subjects can be scanned
2	two	405.txt	Figure 1 shows two users wearing the Emotiv
2	two	4.txt	the foreground while two other players at NCTU in
2	two	384.txt	"that for these two subjects in each session,"
2	two	357.txt	with one or two other people in the group.
2	two	345.txt	with the remaining two participants just under the
2	two	307.txt	was performed by two subjects of different genders
2	two	307.txt	difference between the two subjects is due to
2	two	3.txt	were collected from two different students in each class
2	two	292.txt	we set up two user studies in the
2	two	292.txt	variables of the two user studies. Table 2:
2	two	292.txt	thesis we developed two user studies in the
2	two	292.txt	tested in our two user studies. ........................46 Table
2	two	292.txt	tested in our two user studies.  VA dimensions
2	two	292.txt	tasks for our two user studies. Concerning air
2	two	292.txt	procedure for the two user studies. Chapter 5
2	two	292.txt	findings of the two user studies according to
2	two	292.txt	findings of the two user studies according to
2	two	292.txt	derived from the two user studies. Chapters 8
2	two	292.txt	data for our two user studies. We also
2	two	292.txt	chosen for our two user studies of this
2	two	292.txt	assessment consists of two user studies and is
2	two	292.txt	analysis of the two user studies. Chapter 7
2	two	292.txt	"especially for the two user studies, and for"
2	two	281.txt	experimental session involved two users – an executer
2	two	280.txt	in all but two participants (80%). All participants
2	two	273.txt	cooking sessions with two different participants were conducted on
2	two	273.txt	cognitive demand of two different user interfaces by analyzing
2	two	273.txt	"perceived as stressful two participants (P9, P11). Paper"
2	two	273.txt	"complexity except for two participants (p5, p6). The"
2	two	241.txt	external annotation by two subjects to judge them
2	two	238.txt	differ between the two players (see Table 1).
2	two	235.txt	pilot study with two subjects and a single
2	two	235.txt	confusion matrices of two subjects to depict the
2	two	209.txt	values of only two subjects during GA search.
2	two	209.txt	frequencies of only two subjects (subjects 2 and
2	two	209.txt	"which applied on two EEG subject signals, doesn't fall"
2	two	205.txt	the ability of two people with long-standing tetraplegia
2	two	173.txt	mixing weights of two subjects form a pair
2	two	172.txt	positions recorded for two users using the Wikipedia
2	two	170.txt	scores of the two subject groups when the
2	two	170.txt	scores of the two subject groups for the
2	two	170.txt	measured in the two subject groups at the
2	two	170.txt	measured in the two subject groups at several
2	two	170.txt	measured in the two subject groups at several
2	two	170.txt	measured in the two subject groups at several
2	two	170.txt	measured in the two subject groups at several
2	two	170.txt	measured in the two subject groups at several
2	two	170.txt	measured in the two subject groups at several
2	two	170.txt	measured in the two subject groups at several
2	two	170.txt	measured in the two subject groups at several
2	two	1422.txt	was unlikely that two random people approached the Teletalker
2	two	1411.txt	of data from two male participants showed little qualitative
2	two	1409.txt	relaxation device for two users (Figure 7). The
2	two	1409.txt	"practical example where two users relax together, with"
2	two	1407.txt	tested environment and two participants were excluded due
2	two	1407.txt	removing data of two participants who received most
2	two	1407.txt	VE group where two participants received 20 and
2	two	1406.txt	They affect nearly two million people in the United
2	two	1402.txt	the algorithm from two different users in two random
2	two	1400.txt	case for the two participants (a and f)
2	two	1391.txt	6 below shows two subjects affecting elements of
2	two	1381.txt	rowing condition of two subjects had a larger
2	two	1381.txt	rowing condition of two subjects had a larger
2	two	1381.txt	"was performed by two female students (F and K,"
2	two	1365.txt	writing styles between two participants with the same
2	two	1365.txt	signature samples of two different users due to similar
2	two	1364.txt	We found that two participants (Sub2 and showed
2	two	1362.txt	"144 videos from two subjects  72  [46], 2014"
2	two	1361.txt	experimental results of two subjects and their corresponding
2	two	1361.txt	experimental results of two subjects and their corresponding
2	two	1351.txt	"that for these two subjects in each session,"
2	two	1338.txt	and GSR of two subjects from our previous
2	two	1321.txt	there will be two billion people aged 65 years
2	two	1318.txt	hospital but only two patients managed to use
2	two	1318.txt	When excluding the two participants who had previous
2	two	1318.txt	One of these two participants non -selectively increased
2	two	1318.txt	It took only two participants longer than 15
2	two	1318.txt	If case that two participants with previous experience
2	two	1301.txt	results in these two stroke patient case studies.  124
2	two	1301.txt	Independent components from two participants who stepped with
2	two	1295.txt	was tested on two different subjects (aged 24 and
2	two	1295.txt	same approach on two subjects monitoring a simulated
2	two	1295.txt	concordant stimuli and two subject in the group
2	two	1295.txt	case for the two subjects are provided. .
2	two	1295.txt	case for the two subjects are provided.  and
2	two	1292.txt	tested only on two subjects and further tests
2	two	1291.txt	collected from the two subjects and used for
2	two	1282.txt	before and other two participants who knew STEP
2	two	1250.txt	was tested by two hundred users and we are
2	two	123.txt	"accuracy improvement when two subjects are involved, the"
2	two	1207.txt	there were also two subjects with left hemisphere
2	two	1207.txt	There were also two subjects that do not
2	two	1193.txt	interface using only two user controlled dimensions is
2	two	1184.txt	the footsteps of two people walking together may
2	two	1184.txt	implement communication between two people in a VE.
2	two	1179.txt	Neural dynamics of two players when using nonverbal
2	two	1130.txt	from the other two players for the remainder
2	two	1123.txt	was comprised of two students who were interested
2	two	1123.txt	A group of two students were interested in
2	two	1123.txt	A group of two students decided to investigate
2	two	1106.txt	during movement in two patients with amyotrophic lateral
2	two	1105.txt	was tested on two subjects with two moves
2	two	1103.txt	frequency band of two subjects robot arm. Figures
2	two	1072.txt	strategic videogame with two competitive players in which coins
2	two	1072.txt	"passing task between two users is implemented, the"
2	two	1053.txt	that in the two patients also an antipersistent
2	two	1050.txt	external annotation by two subjects to judge them
2	two	1049.txt	to test whether two people connected using a
2	two	1048.txt	two novice and two expert users have been shown
2	two	1045.txt	system entailed engaging two user groups (healthy and
2	two	1045.txt	lead user and two user groups (healthy and
2	two	1044.txt	to the other two student pairings (error bars
2	two	1044.txt	to the other two student pairings (Figure 3E;
2	two	1042.txt	user experience of two users connected through BCI
2	two	1042.txt	given to the two users were opposite. For
2	two	1042.txt	even more when two users are interacting within
2	two	1042.txt	The objective of two users is to imagine
2	two	1042.txt	"How will the two users behave, and how"
2	two	1016.txt	from the analysis two subjects due to abnormal
2	two	1016.txt	band for these two subjects remains unclear. The
2	two	1015.txt	"provided by the two players matched, then both"
2	two	1014.txt	route and from two other participants during the first
2	Two	808.txt	Participants and Setup Two subjects participated in the
2	Two	751.txt	using the HMI Two healthy subjects have operated the
2	Two	738.txt	Design of experiment Two people were assigned to
2	Two	349.txt	Human machine interface Two healthy subjects (a female and
2	Two	1314.txt	resolution with  2  Two subjects from the non-dance
2	TWO	579.txt	OF CLASSIFICATION FOR TWO SUBJECTS  CONCLUSION REFERENCES Our
2	2	952.txt	Participant 1 Participant 2 Participant 3 Channel G.Tec
2	2	952.txt	Participant 1 Participant 2 Participant 3 Channel G.Tec
2	2	951.txt	the player  Figure 2 User testing at Archaeovirtual
2	2	937.txt	we then placed 2 participants in an fMRI
2	2	892.txt	Subject 1 Subject 2 Subject 3 Subject 1
2	2	892.txt	Subject 1 Subject 2 Subject 3 Subject 1
2	2	89.txt	Stage 1 Stage 2 Survey Participant observation Neuromarketing People
2	2	871.txt	measured data of 2 subjects was incomplete as
2	2	871.txt	data from another 2 subjects due to movement
2	2	858.txt	validation the last 2 subjects (subject 9 &
2	2	806.txt	methods using dataset 2 Subject  CSP  CSSP  FBCSP
2	2	806.txt	method using dataset 2 Subject  a  b  c
2	2	806.txt	c of dataset 2 and subjects B0203T and B0303T
2	2	774.txt	controlled but only 2 subjects participated. Also the
2	2	763.txt	since there are 2 subjects (one female and
2	2	749.txt	this connection with 2 users performing motor imagery
2	2	749.txt	EEG signals from 2 users performing hand motor
2	2	740.txt	had to remove 2 participants from the dataset
2	2	657.txt	while the other 2 users felt the other
2	2	62.txt	of both Subject 2 and Subject 10 are worse
2	2	522.txt	correspond to the 2 different participants of a pair)
2	2	522.txt	coefficients for the 2 different participants can be visualized
2	2	460.txt	Single Single Single 2 players Single Visual Stimulus
2	2	460.txt	Single BrainArena Sport 2 players BCI-Pinball Action Single
2	2	42.txt	Subject 1 Subject 2 Subject 3 Subject 4
2	2	359.txt	Experiment No 1 2 3  Subject A B C
2	2	357.txt	Nine female and 2 male participants shared one recent
2	2	345.txt	true All except 2 participants (subjects 3 and
2	2	282.txt	Subject 1  Subject 2 Subject 3 Subject 4
2	2	1406.txt	MAIA project for 2 able subjects (from [56]). wheelchair
2	2	1393.txt	case of the 2 subjects that performed with
2	2	1389.txt	state of the 2 grade students of the course
2	2	1376.txt	accuracy than Case 2 for Subject 3 and with
2	2	1374.txt	User 1 User 2 User 3 User 4
2	2	1374.txt	User 1 User 2 User 3 User 4
2	2	1374.txt	User 1 User 2 User 3 User 4
2	2	1374.txt	User 1 User 2 User 3 User 4
2	2	1360.txt	Subject 1 Subject 2 Subject Subject 4  Subject 1
2	2	1356.txt	2016  Prosthetic hand  2 amputee subjects  Motor imagery  Grasping
2	2	1355.txt	User 1 User 2 User 3 User 4
2	2	134.txt	tasks 1 and 2 Participant No./task 1 Elapsed
2	2	133.txt	is estimated by 2 million users dataset in Amazon
2	2	1316.txt	user in section 2 User  FRR (%)  1
2	2	1292.txt	Subject 1 Subject 2 Subject 3 Subject 4
2	2	1213.txt	the case for 2 subjects (S06 and S12).
2	2	1118.txt	2 4 3 2 0  Participant mobility score System
2	2	1112.txt	185 cm versus 2 participants with the same
2	2	1111.txt	185 cm versus 2 participants with the same
2	2	1060.txt	"in O1 and 2 users in O2, and"
2	2	1048.txt	Table 2 for 2 typical users due to space
2	2	1042.txt	this connection with 2 users performing motor imagery
2	2	1042.txt	EEG signals from 2 users performing hand motor
1	one	964.txt	recording session of one subject with the 127
1	one	963.txt	Preliminary results on one subject indicate that the
1	one	955.txt	they move from one subject to another. As
1	one	939.txt	"time taken by one subject was fifteen minutes,"
1	one	937.txt	softness discrimination with one finger participants are typically instructed
1	one	937.txt	also found with one participant observing the response
1	one	920.txt	and fixations for one participant are mapped to
1	one	918.txt	stress signal for one subject after being trained
1	one	905.txt	"correlation varies from one subject to another, but"
1	one	905.txt	"consistent patterns from one subject to the next,"
1	one	895.txt	"collected from over one hundred volunteers (Inventado et al.,"
1	one	885.txt	of emotion for one particular subject is consistent but
1	one	875.txt	The data from one participant were excluded due
1	one	871.txt	the scene of one subject during the experiment.
1	one	866.txt	to guess which one the user is looking at.
1	one	863.txt	the data from one subject as the testing
1	one	863.txt	scoring results for one subject (S07). The top
1	one	86.txt	to vary from one user to another. Figs.
1	one	840.txt	Bayesian classification of one subject testing session data.
1	one	840.txt	BC classification of one subject testing session data.
1	one	84.txt	noted explicitly by one participant in the final
1	one	833.txt	diversity for any one participant to elicit more
1	one	833.txt	by having any one participant only see one
1	one	831.txt	email with a one word subject and 12 characters
1	one	824.txt	command than the one the user was trying to
1	one	820.txt	"These conditions featured one optimal player experience, ‘Balance’ (in"
1	one	781.txt	interactions can make one participant free and the
1	one	777.txt	of data from one subject are used. The
1	one	777.txt	ROC curve for one subject at a time
1	one	763.txt	characteristic to distinguish one subject from the rest
1	one	758.txt	they used only one human subject for avoiding the
1	one	753.txt	was acknowledged by one user that a lighter
1	one	753.txt	the individual and one subject submitted their own
1	one	749.txt	when more than one user was involved the
1	one	749.txt	very challenging as one user performing poorly could
1	one	738.txt	in pairs with one player assigned as the
1	one	733.txt	plot corresponds to one subject in the database.
1	one	733.txt	dataset is from one subject performing 32 SSVEP
1	one	733.txt	EEG data of one subject of the NTE
1	one	731.txt	Tennessee and only one participant had a driver’s
1	one	725.txt	the recordings of one subject performing 6 facial
1	one	724.txt	"was conducted with one participant at a time,"
1	one	701.txt	"run the experience one participant at a time,"
1	one	7.txt	the stimulation in one participant could be detected
1	one	696.txt	Every time when one subject input the new
1	one	685.txt	the stimulation in one participant could be detected
1	one	665.txt	"HMS system in one participant with thick, curly"
1	one	664.txt	1 revealed that one research participant needed to be
1	one	66.txt	700 features from one subject and totally 19600
1	one	656.txt	to what degree one participant completed the driving
1	one	652.txt	very different from one subject to another and
1	one	652.txt	each matrix of one subject by the trace
1	one	650.txt	user by giving one user the ability to
1	one	629.txt	to those where one participant observes the actions
1	one	614.txt	SVM classifier for one subject is shown in
1	one	588.txt	"To switch from one player to two-player mode,"
1	one	587.txt	validation and remaining one subject data was used
1	one	574.txt	similar to the one the participants would normally experience
1	one	574.txt	may change within one subject during the course
1	one	559.txt	ANN outputs for one subject (randomly chosen) of
1	one	558.txt	were recorded from one subject only and were
1	one	537.txt	was collected from one healthy subject performing the SRTT
1	one	533.txt	the stimulation in one participant could be detected
1	one	530.txt	stimulus is the one the user should engage in.
1	one	522.txt	"spectral coefficient from one participant X (ti ,"
1	one	471.txt	P300 waveform of one volunteer perform in experiment
1	one	470.txt	actual events in one subject during rem sleep.
1	one	456.txt	to detect which one the user is focusing. With
1	one	452.txt	first experience whereas one subject was an experienced
1	one	44.txt	video clips for one subject were used for
1	one	434.txt	The data from one participant were excluded due
1	one	430.txt	8 trials in one participant during MI of
1	one	429.txt	"Brain system from one subject (S1, 27 years"
1	one	426.txt	was recorded from one healthy subject during the right
1	one	422.txt	"than the current one indicates users to speed up,"
1	one	414.txt	FC values of one subject over 23 10
1	one	410.txt	sessions typically had one participant in common (sessions
1	one	398.txt	suitable for just one particular subject [10]. In this
1	one	392.txt	highest ITR from one subject in their study
1	one	381.txt	person descriptions of one subject are compared to
1	one	380.txt	age group and one participant is in the
1	one	38.txt	tested for only one subject [1] [2].  FIGURE
1	one	357.txt	two researchers and one participant and the dream
1	one	357.txt	Each group comprised one participant and two researchers
1	one	351.txt	signals varied from one subject to an average
1	one	351.txt	signals varied from one subject to EEGtosignals have
1	one	351.txt	preprocessing varied from one subject to another with
1	one	351.txt	preprocessing varied from one subject to another with
1	one	343.txt	associated with only one subject and a specific
1	one	324.txt	to make it one the patients on his/her body.
1	one	323.txt	functional connectivity from one subject and healthy control.
1	one	32.txt	The data from one subject is kept out
1	one	292.txt	the response of one participant at the required
1	one	29.txt	frequency band from one subject are depicted in
1	one	285.txt	P300 BCIs for one specific user as the confirmation
1	one	285.txt	EEG signals of one subject when performing a
1	one	285.txt	EEG signals of one subject when he performed
1	one	283.txt	experimental results from one subject provided an indication
1	one	283.txt	by using only one subject to perform lane
1	one	28.txt	tension detection for one user did not provide
1	one	279.txt	system with only one subject on a closed
